ticker,type,strike,expiry,iv,open_interest,market_price
BOVAK223,CALL,R$ 178.00,19/11/2026,18.0%,234900,28.57
BOVAW223,PUT,R$ 178.00,19/11/2026,25.4%,234900,-0.5
BOVAM156W5,PUT,R$ 156.00,30/01/2026,18.3%,234159,-27.27
BOVAC132,CALL,R$ 132.00,20/03/2026,0.0%,234000,3.4
BOVAL159,CALL,R$ 160.00,18/12/2026,14.2%,233046,18.94
BOVAN127,PUT,R$ 127.00,20/02/2026,32.3%,231015,0
BOVAM146W4,PUT,R$ 146.00,23/01/2026,33.9%,230161,0
BOVAQ125,PUT,R$ 125.00,15/05/2026,21.9%,227743,20.83
BOVAO145,PUT,R$ 145.00,20/03/2026,20.9%,226745,-3.7
BOVAP118,PUT,R$ 118.00,17/04/2026,29.4%,225002,0
BOVAC145,CALL,R$ 145.00,20/03/2026,0.0%,221733,6.86
BOVAN129,PUT,R$ 129.00,20/02/2026,31.3%,220562,0
BOVAC123W1,CALL,R$ 123.00,06/03/2026,0.0%,220000,0
BOVAP15,PUT,R$ 150.00,17/04/2026,19.8%,219658,-1.2
BOVAO166,PUT,R$ 166.00,20/03/2026,16.9%,219228,-12.36
BOVAG155,CALL,R$ 155.00,17/07/2026,11.8%,218980,0.26
BOVAC154,CALL,R$ 154.00,20/03/2026,12.4%,215299,7.26
BOVAJ47,CALL,R$ 162.00,16/10/2026,15.5%,213699,3.9
BOVAC156,CALL,R$ 156.00,20/03/2026,13.3%,212596,9.95
BOVAA172W5,CALL,R$ 172.00,30/01/2026,18.4%,209115,63.63
BOVAA180W4,CALL,R$ 180.00,23/01/2026,36.5%,205583,0
BOVAC110,CALL,R$ 110.00,20/03/2026,0.0%,205582,1.67
BOVAA173W4,CALL,R$ 173.00,23/01/2026,25.9%,205402,50
BOVAN169,PUT,R$ 169.00,20/02/2026,16.5%,204818,-10.43
BOVAO850,PUT,R$ 85.00,20/03/2026,46.4%,203550,0
BOVAA174W5,CALL,R$ 174.00,30/01/2026,20.1%,203235,33.33
BOVAN980,PUT,R$ 98.00,20/02/2026,43.0%,203105,0
BOVAM151W4,PUT,R$ 151.00,23/01/2026,29.2%,198237,0
BOVAX199,PUT,R$ 200.00,18/12/2026,28.2%,192091,-4.38
BOVAO5,PUT,R$ 159.00,20/03/2026,17.2%,191460,-12.35
BOVAP180,PUT,R$ 180.00,17/04/2026,19.8%,191056,-5.77
BOVAJ125,CALL,R$ 125.00,16/10/2026,9.8%,190119,4.2
BOVAO103,PUT,R$ 103.00,20/03/2026,37.4%,189552,0
BOVAP168,PUT,R$ 168.00,17/04/2026,17.9%,189130,-11.33
BOVAP120,PUT,R$ 120.00,17/04/2026,29.4%,188028,-33.33
BOVAC140,CALL,R$ 140.00,20/03/2026,0.0%,187034,5.01
BOVAN960,PUT,R$ 96.00,20/02/2026,43.8%,185703,0
BOVAA156W4,CALL,R$ 156.00,23/01/2026,19.9%,184683,13.55
BOVAO950,PUT,R$ 95.00,20/03/2026,38.6%,184000,0
BOVAE70,CALL,R$ 70.00,15/05/2026,0.0%,180278,0.03
BOVAH2,CALL,R$ 155.00,21/08/2026,13.5%,178417,2.7
BOVAV45,PUT,R$ 156.00,16/10/2026,24.6%,178235,-11.97
BOVAC179,CALL,R$ 179.00,20/03/2026,16.1%,177814,21.21
BOVAA160W5,CALL,R$ 160.00,30/01/2026,15.2%,175650,28.12
BOVAM155W5,PUT,R$ 155.00,30/01/2026,19.2%,175512,-7.14
BOVAN995,PUT,R$ 99.50,20/02/2026,45.1%,175000,0
BOVAA150W5,CALL,R$ 150.00,30/01/2026,0.0%,173966,10.03
BOVAO161,PUT,R$ 161.00,20/03/2026,17.0%,173604,-12.65
BOVAB210,CALL,R$ 210.00,20/02/2026,31.5%,171801,100
BOVAL15,CALL,R$ 150.00,18/12/2026,0.0%,170753,14.22
BOVAW135,PUT,R$ 135.00,19/11/2026,26.8%,167241,0
BOVAA182W4,CALL,R$ 182.00,23/01/2026,37.0%,165400,0
BOVAM150W5,PUT,R$ 150.00,30/01/2026,24.8%,165185,0
BOVAW166,PUT,R$ 166.00,19/11/2026,25.4%,164700,5.75
BOVAO151,PUT,R$ 151.00,20/03/2026,18.9%,162097,-3.57
BOVAC159,CALL,R$ 159.00,19/03/2027,6.9%,161543,-0.07
BOVAO148,PUT,R$ 148.00,20/03/2026,19.8%,158508,-7.89
BOVAO144,PUT,R$ 144.00,20/03/2026,21.4%,157098,-4.16
BOVAA148W5,CALL,R$ 148.00,30/01/2026,0.0%,156911,8.01
BOVAC121,CALL,R$ 121.00,20/03/2026,0.0%,156730,-3.09
BOVAW115,PUT,R$ 115.00,19/11/2026,27.3%,156330,-16.35
BOVAH6,CALL,R$ 130.00,21/08/2026,0.0%,152728,3
BOVAC138,CALL,R$ 138.00,20/03/2026,0.0%,150427,3.96
BOVAN970,PUT,R$ 97.00,20/02/2026,42.4%,150001,0
BOVAP850,PUT,R$ 85.00,17/04/2026,41.3%,150000,0
BOVAC184,CALL,R$ 184.00,20/03/2026,17.4%,149202,15.78
BOVAP165,PUT,R$ 165.00,17/04/2026,17.7%,148528,-10.71
BOVAA175W4,CALL,R$ 175.00,23/01/2026,28.2%,148271,0
BOVAP174,PUT,R$ 174.00,17/04/2026,18.9%,147740,-7.25
BOVAG200,CALL,R$ 200.00,17/07/2026,16.3%,146919,21.35
BOVAM148W4,PUT,R$ 148.00,23/01/2026,32.8%,146886,100
BOVAC130,CALL,R$ 131.00,20/03/2026,0.0%,146883,3.99
BOVAM166W5,PUT,R$ 166.00,30/01/2026,16.1%,146806,-23.51
BOVAT14,PUT,R$ 140.00,21/08/2026,23.9%,146553,-7.62
BOVAJ150,CALL,R$ 150.00,16/10/2026,15.3%,146527,8.57
BOVAE17,CALL,R$ 170.00,15/05/2026,15.0%,146412,10.29
BOVAC182,CALL,R$ 182.00,20/03/2026,16.9%,144449,22.22
BOVAD165,CALL,R$ 165.00,17/04/2026,14.7%,142976,13.61
BOVAT6,PUT,R$ 130.00,21/08/2026,22.6%,142770,76.38
BOVAC125,CALL,R$ 125.00,20/03/2026,0.0%,142566,3.4
BOVAB700,CALL,R$ 70.00,20/02/2026,0.0%,141380,-1.25
BOVAG162,CALL,R$ 162.00,16/07/2027,8.6%,141331,-5.59
BOVAN840,PUT,R$ 84.00,20/02/2026,44.9%,140000,0
BOVAP920,PUT,R$ 92.00,17/04/2026,39.5%,140000,0
BOVAK170,CALL,R$ 170.00,19/11/2026,16.7%,137658,-30.06
BOVAM166W4,PUT,R$ 166.00,23/01/2026,17.1%,134280,-26.01
BOVAO104,PUT,R$ 104.00,20/03/2026,36.7%,134000,0
BOVAC169,CALL,R$ 169.00,20/03/2026,14.7%,133992,22.82
BOVAK224,CALL,R$ 172.00,19/11/2026,16.9%,132815,51.51
BOVAO180,PUT,R$ 180.00,20/03/2026,20.2%,132436,-2.34
BOVAO139,PUT,R$ 139.00,20/03/2026,23.4%,132246,-6.66
BOVAW224,PUT,R$ 172.00,19/11/2026,25.9%,132015,0
BOVAS200,PUT,R$ 200.00,17/07/2026,21.3%,131137,-39.29
BOVAF140,CALL,R$ 140.00,19/06/2026,0.0%,130823,-0.66
BOVAO1,PUT,R$ 130.00,20/03/2026,27.7%,130494,0
BOVAO970,PUT,R$ 97.00,20/03/2026,37.2%,130266,0
BOVAC189,CALL,R$ 189.00,20/03/2026,18.8%,130100,16
BOVAB116,CALL,R$ 116.00,20/02/2026,0.0%,128895,3.26
BOVAC200,CALL,R$ 200.00,20/03/2026,21.8%,127870,-9.09
BOVAM173W4,PUT,R$ 173.00,23/01/2026,27.1%,127501,-10.09
BOVAC186,CALL,R$ 188.00,20/03/2026,18.5%,126589,24
BOVAQ17,PUT,R$ 170.00,15/05/2026,17.8%,125800,-7.93
BOVAA156W5,CALL,R$ 156.00,30/01/2026,15.3%,125609,19.81
BOVAO141,PUT,R$ 142.00,20/03/2026,22.2%,123575,-5
BOVAM149W4,PUT,R$ 149.00,23/01/2026,35.6%,123333,0
BOVAN178,PUT,R$ 178.00,20/02/2026,21.9%,122500,-8.47
BOVAB157W4,CALL,R$ 157.00,27/02/2026,12.8%,120780,-13.04
BOVAI135,CALL,R$ 135.00,18/09/2026,0.0%,120016,3.88
BOVAB117,CALL,R$ 117.00,20/02/2026,0.0%,118833,5.23
BOVAB114,CALL,R$ 114.00,20/02/2026,0.0%,118765,-0.98
BOVAN190,PUT,R$ 190.00,20/02/2026,34.8%,117353,-0.39
BOVAA167W5,CALL,R$ 167.00,30/01/2026,15.4%,116302,0
BOVAA151W4,CALL,R$ 151.00,23/01/2026,22.0%,115867,8.25
BOVAA149W4,CALL,R$ 149.00,23/01/2026,36.3%,115504,8.81
BOVAB112,CALL,R$ 112.00,20/02/2026,0.0%,113503,-0.23
BOVAB126,CALL,R$ 126.00,20/02/2026,0.0%,112874,1.09
BOVAA153W4,CALL,R$ 153.00,23/01/2026,23.5%,112265,11.33
BOVAA154W5,CALL,R$ 154.00,30/01/2026,14.0%,111895,12.36
BOVAC18,CALL,R$ 186.00,20/03/2026,17.9%,111417,16.12
BOVAC190,CALL,R$ 190.00,20/03/2026,19.1%,111225,19.04
BOVAT2,PUT,R$ 155.00,21/08/2026,21.5%,107868,-7.3
BOVAX13,PUT,R$ 130.00,18/12/2026,27.5%,107736,1.49
BOVAM145W4,PUT,R$ 145.00,23/01/2026,33.9%,107192,0
BOVAC146,CALL,R$ 146.00,20/03/2026,0.0%,106752,6.58
BOVAC195,CALL,R$ 195.00,20/03/2026,20.6%,106660,7.14
BOVAB197,CALL,R$ 197.00,20/02/2026,25.7%,106000,0
BOVAM138W4,PUT,R$ 138.00,23/01/2026,29.8%,105813,0
BOVAQ100,PUT,R$ 100.00,15/05/2026,37.1%,105646,-20
BOVAC148,CALL,R$ 148.00,20/03/2026,0.0%,105351,5.7
BOVAB193,CALL,R$ 193.00,20/02/2026,24.6%,104793,0
BOVAP104,PUT,R$ 104.00,17/04/2026,33.8%,104352,-50
BOVAA152W5,CALL,R$ 152.00,30/01/2026,0.0%,103550,13.23
BOVAP980,PUT,R$ 98.00,17/04/2026,39.0%,103100,0
BOVAA154W4,CALL,R$ 154.00,23/01/2026,24.8%,102981,14.76
BOVAB196,CALL,R$ 196.00,20/02/2026,25.8%,102292,-20
BOVAO16,PUT,R$ 168.00,20/03/2026,17.0%,101660,28.89
BOVAD170,CALL,R$ 170.00,17/04/2026,15.3%,101431,17.98
BOVAA178W5,CALL,R$ 178.00,30/01/2026,23.9%,101240,50
BOVAH8,CALL,R$ 145.00,21/08/2026,8.2%,100966,3.29
BOVAO820,PUT,R$ 82.00,20/03/2026,48.4%,100501,0
BOVAC177,CALL,R$ 177.00,20/03/2026,15.7%,100158,19.04
BOVAN930,PUT,R$ 93.00,20/02/2026,44.2%,100100,0
BOVAP910,PUT,R$ 91.00,17/04/2026,40.3%,100000,0
BOVAP108,PUT,R$ 108.00,17/04/2026,31.8%,100000,0
BOVAP112,PUT,R$ 112.00,17/04/2026,31.5%,100000,0
BOVAB158W4,CALL,R$ 158.00,27/02/2026,16.9%,100000,0
BOVAM157W5,PUT,R$ 157.00,30/01/2026,17.9%,98944,-25
BOVAN171,PUT,R$ 171.00,20/02/2026,17.2%,98797,-14.93
BOVAB900,CALL,R$ 90.00,20/02/2026,0.0%,97756,0.27
BOVAN880,PUT,R$ 88.00,20/02/2026,42.6%,96700,-66.66
BOVAV125,PUT,R$ 125.00,16/10/2026,24.3%,96351,-23
BOVAC4,CALL,R$ 155.00,20/03/2026,13.0%,95961,9.14
BOVAH14,CALL,R$ 140.00,21/08/2026,0.0%,95197,3.1
BOVAA184W5,CALL,R$ 184.00,30/01/2026,27.7%,93250,50
BOVAO121,PUT,R$ 121.00,20/03/2026,30.6%,92001,0
BOVAC187,CALL,R$ 187.00,20/03/2026,18.3%,91673,21.42
BOVAO134,PUT,R$ 134.00,20/03/2026,25.5%,91036,0
BOVAB110,CALL,R$ 110.00,20/02/2026,0.0%,90541,2.18
BOVAC183,CALL,R$ 183.00,20/03/2026,17.1%,90505,24.39
BOVAD184,CALL,R$ 184.00,17/04/2026,21.4%,90001,57.26
BOVAV17,PUT,R$ 170.00,16/10/2026,24.4%,89840,-4.7
BOVAM148W5,PUT,R$ 148.00,30/01/2026,25.5%,89691,-40
BOVAA142W4,CALL,R$ 142.00,23/01/2026,0.0%,89305,4.41
BOVAM144W4,PUT,R$ 144.00,23/01/2026,33.6%,89141,0
BOVAP140,PUT,R$ 140.00,17/04/2026,22.6%,88433,-13.33
BOVAM142W4,PUT,R$ 142.00,23/01/2026,35.4%,88369,0
BOVAC198,CALL,R$ 198.00,20/03/2026,21.3%,87640,9.09
BOVAB195,CALL,R$ 195.00,20/02/2026,25.7%,87460,0
BOVAH146,CALL,R$ 146.00,21/08/2026,0.0%,87200,1.85
BOVAO130,PUT,R$ 131.00,20/03/2026,26.9%,86135,-12.5
BOVAB192,CALL,R$ 192.00,20/02/2026,24.1%,84262,-16.66
BOVAB122,CALL,R$ 122.00,20/02/2026,0.0%,81860,3.2
BOVAU33,PUT,R$ 180.00,17/09/2027,26.6%,80172,-2.99
BOVAO136,PUT,R$ 136.00,20/03/2026,24.9%,80135,-16.66
BOVAT4,PUT,R$ 120.00,21/08/2026,25.8%,80057,4.34
BOVAC126,CALL,R$ 126.00,20/03/2026,0.0%,79580,4
BOVAF150,CALL,R$ 150.00,19/06/2026,0.0%,79416,5.19
BOVAV12,PUT,R$ 120.00,16/10/2026,28.0%,79000,8.69
BOVAA146W5,CALL,R$ 146.00,30/01/2026,0.0%,78481,9.72
BOVAM140W4,PUT,R$ 140.00,23/01/2026,36.9%,78075,-50
BOVAB177W1,CALL,R$ 177.00,06/02/2026,19.5%,78020,30
BOVAO173,PUT,R$ 173.00,20/03/2026,17.7%,77839,-8.69
BOVAF20,CALL,R$ 200.00,19/06/2026,17.4%,76093,11.42
BOVAM161W5,PUT,R$ 161.00,30/01/2026,16.0%,76045,0
BOVAO700,PUT,R$ 70.00,20/03/2026,59.6%,76000,-50
BOVAK179,CALL,R$ 180.00,19/11/2026,17.6%,74754,0
BOVAN182,PUT,R$ 182.00,20/02/2026,24.8%,74116,9.12
BOVAL10,CALL,R$ 100.00,18/12/2026,0.0%,73817,3.52
BOVAC100,CALL,R$ 100.00,20/03/2026,0.0%,73680,1.46
BOVAF125,CALL,R$ 125.00,19/06/2026,0.0%,73105,-0.18
BOVAN850,PUT,R$ 85.00,20/02/2026,44.7%,72500,-50
BOVAO149,PUT,R$ 149.00,20/03/2026,19.6%,72261,-9.3
BOVAA150W4,CALL,R$ 150.00,23/01/2026,0.0%,71634,11
BOVAB119,CALL,R$ 119.00,20/02/2026,0.0%,71066,2.47
BOVAA158W5,CALL,R$ 158.00,30/01/2026,15.4%,69908,23.55
BOVAT160,PUT,R$ 160.00,21/08/2026,22.3%,69881,-3.99
BOVAF11,CALL,R$ 157.00,19/06/2026,0.0%,69813,8.32
BOVAB145W1,CALL,R$ 145.00,06/02/2026,14.8%,69810,0
BOVAX10,PUT,R$ 100.00,18/12/2026,31.3%,69684,-74.46
BOVAA186W5,CALL,R$ 186.00,30/01/2026,30.3%,67800,0
BOVAA165W5,CALL,R$ 165.00,30/01/2026,14.9%,67484,0
BOVAX139,PUT,R$ 140.00,18/12/2026,27.1%,67316,-2.66
BOVAO146,PUT,R$ 146.00,20/03/2026,20.5%,67154,0
BOVAA177W5,CALL,R$ 177.00,30/01/2026,22.4%,67005,0
BOVAT99,PUT,R$ 100.00,21/08/2026,33.1%,66024,-5.26
BOVAM147W4,PUT,R$ 147.00,23/01/2026,34.5%,65701,100
BOVAR11,PUT,R$ 157.00,19/06/2026,20.5%,65668,-13.46
BOVAC800,CALL,R$ 80.00,20/03/2026,0.0%,64900,1.32
BOVAC196,CALL,R$ 196.00,20/03/2026,20.8%,64782,-23.52
BOVAP200,PUT,R$ 200.00,17/04/2026,28.3%,64543,-0.64
BOVAB118,CALL,R$ 118.00,20/02/2026,0.0%,63767,-0.2
BOVAD8,CALL,R$ 145.00,17/04/2026,14.8%,63385,3.68
BOVAM165W5,PUT,R$ 165.00,30/01/2026,15.8%,63358,0
BOVAD180,CALL,R$ 180.00,17/04/2026,17.8%,62948,-5.32
BOVAD100,CALL,R$ 100.00,17/04/2026,0.0%,62818,-2.05
BOVAI31,CALL,R$ 158.00,18/09/2026,13.9%,62771,-0.55
BOVAC139,CALL,R$ 139.00,20/03/2026,0.0%,62549,5.59
BOVAO170,PUT,R$ 170.00,20/03/2026,17.2%,62470,-12.73
BOVAA180W5,CALL,R$ 180.00,30/01/2026,25.3%,62080,66.66
BOVAO780,PUT,R$ 78.00,20/03/2026,47.7%,62001,-50
BOVAL154,CALL,R$ 155.00,18/12/2026,11.3%,61788,3.38
BOVAE200,CALL,R$ 200.00,15/05/2026,18.6%,61715,21.95
BOVAB220,CALL,R$ 220.00,20/02/2026,34.4%,61100,0
BOVAV70,PUT,R$ 70.00,16/10/2026,36.2%,60924,-20
BOVAN910,PUT,R$ 91.00,20/02/2026,43.8%,60500,0
BOVAD115,CALL,R$ 115.00,17/04/2026,0.0%,60018,3.16
BOVAL173,CALL,R$ 173.00,18/12/2026,16.6%,59902,0
BOVAN153W1,PUT,R$ 153.00,06/02/2026,19.3%,59689,-11.76
BOVAV150,PUT,R$ 150.00,16/10/2026,24.8%,58857,-20.52
BOVAA130W4,CALL,R$ 130.00,23/01/2026,119.5%,58311,3.85
BOVAC115,CALL,R$ 115.00,20/03/2026,0.0%,58293,-1.93
BOVAO138,PUT,R$ 138.00,20/03/2026,24.0%,57753,0
BOVAV144,PUT,R$ 144.00,16/10/2026,25.8%,57600,-33.61
BOVAS21,PUT,R$ 140.00,16/07/2027,24.6%,57207,0
BOVAC160,CALL,R$ 160.00,19/03/2027,9.6%,57103,0
BOVAA144W4,CALL,R$ 144.00,23/01/2026,0.0%,55839,6.5
BOVAI150,CALL,R$ 150.00,18/09/2026,0.0%,54649,2.66
BOVAC147,CALL,R$ 147.00,20/03/2026,0.0%,54604,5.22
BOVAF100,CALL,R$ 10.00,19/06/2026,0.0%,53875,2.41
BOVAL195,CALL,R$ 195.00,18/12/2026,18.0%,53501,-3.72
BOVAO172,PUT,R$ 172.00,20/03/2026,17.4%,53267,-6.94
BOVAX195,PUT,R$ 195.00,18/12/2026,26.7%,52868,-5.54
BOVAS125,PUT,R$ 125.00,17/07/2026,25.0%,52375,-4.76
BOVAC134,CALL,R$ 134.00,20/03/2026,0.0%,52097,4.54
BOVAB175W1,CALL,R$ 175.00,06/02/2026,18.3%,52000,0
BOVAC185,CALL,R$ 185.00,20/03/2026,17.6%,51985,-5.71
BOVAC144,CALL,R$ 144.00,20/03/2026,0.0%,51693,3.3
BOVAP164,PUT,R$ 164.00,17/04/2026,18.2%,51234,-11.05
BOVAQ135,PUT,R$ 135.00,15/05/2026,23.3%,51209,-31.11
BOVAB199,CALL,R$ 199.00,20/02/2026,27.0%,51177,-25
BOVAQ118,PUT,R$ 118.00,15/05/2026,29.3%,51010,-10.71
BOVAA140W4,CALL,R$ 140.00,23/01/2026,0.0%,50368,5.05
BOVAL146,CALL,R$ 146.00,18/12/2026,0.0%,50139,3.18
BOVAN195,PUT,R$ 195.00,20/02/2026,39.1%,50102,-14.41
BOVAN187,PUT,R$ 187.00,20/02/2026,32.2%,50005,-5.75
BOVAR180,PUT,R$ 180.00,19/06/2026,22.6%,50001,0
BOVAB147W1,CALL,R$ 147.00,06/02/2026,0.0%,49146,6.34
BOVAB194,CALL,R$ 194.00,20/02/2026,24.8%,49116,25
BOVAP149,PUT,R$ 149.00,17/04/2026,19.9%,48882,-8.86
BOVAH99,CALL,R$ 100.00,21/08/2026,0.0%,48750,0
BOVAF144,CALL,R$ 145.00,19/06/2026,12.7%,48606,4.31
BOVAO129,PUT,R$ 129.00,20/03/2026,27.8%,48516,-14.28
BOVAP161,PUT,R$ 161.00,17/04/2026,17.5%,48510,-7.18
BOVAH138,CALL,R$ 138.00,21/08/2026,0.0%,48501,4.65
BOVAA148W4,CALL,R$ 148.00,23/01/2026,0.0%,48290,7.73
BOVAF139,CALL,R$ 139.00,19/06/2026,0.0%,47683,3.44
BOVAO160,PUT,R$ 160.00,19/03/2027,25.5%,47567,-25.07
BOVAI32,CALL,R$ 160.00,18/09/2026,0.0%,47151,0
BOVAC133,CALL,R$ 133.00,20/03/2026,0.0%,46890,4.46
BOVAU80,PUT,R$ 80.00,17/09/2027,37.5%,45855,-16.66
BOVAU10,PUT,R$ 100.00,18/09/2026,27.8%,45803,-81.48
BOVAA144W5,CALL,R$ 144.00,30/01/2026,0.0%,45343,6.65
BOVAN179,PUT,R$ 179.00,20/02/2026,22.5%,45247,-9.9
BOVAH165,CALL,R$ 165.00,21/08/2026,13.3%,45165,1.07
BOVAD186,CALL,R$ 186.00,17/04/2026,16.4%,45002,-11.11
BOVAP175,PUT,R$ 175.00,16/04/2027,25.6%,44950,0
BOVAO147,PUT,R$ 147.00,20/03/2026,20.2%,44505,-3.03
BOVAI10,CALL,R$ 100.00,18/09/2026,0.0%,44451,10.02
BOVAX141,PUT,R$ 141.00,18/12/2026,26.4%,44383,-1.29
BOVAA163W5,CALL,R$ 163.00,30/01/2026,15.0%,43938,0
BOVAR130,PUT,R$ 130.00,19/06/2026,25.4%,43065,22.5
BOVAU130,PUT,R$ 130.00,18/09/2026,25.8%,42939,10.47
BOVAL185,CALL,R$ 185.00,18/12/2026,17.2%,42739,-9.65
BOVAV10,PUT,R$ 100.00,16/10/2026,27.3%,42716,-74.6
BOVAN184,PUT,R$ 184.00,20/02/2026,26.3%,42713,-2.46
BOVAD149,CALL,R$ 149.00,17/04/2026,11.3%,42697,-1.51
BOVAL19,CALL,R$ 123.00,18/12/2026,0.0%,42651,9.44
BOVAJ10,CALL,R$ 100.00,16/10/2026,0.0%,42644,19.8
BOVAI80,CALL,R$ 80.00,17/09/2027,0.0%,42617,2.41
BOVAM140W5,PUT,R$ 140.00,30/01/2026,34.1%,42501,-50
BOVAW130,PUT,R$ 130.00,19/11/2026,27.1%,42500,19.44
BOVAN186,PUT,R$ 186.00,20/02/2026,27.9%,42187,-3.18
BOVAI33,CALL,R$ 180.00,17/09/2027,10.5%,42038,14.93
BOVAW131,PUT,R$ 131.00,19/11/2026,27.6%,42005,8
BOVAN860,PUT,R$ 86.00,20/02/2026,46.7%,41900,0
BOVAL13,CALL,R$ 130.00,18/12/2026,0.0%,41328,-5.24
BOVAB149W1,CALL,R$ 149.00,06/02/2026,0.0%,41300,0.95
BOVAB178W1,CALL,R$ 178.00,06/02/2026,20.2%,41300,0
BOVAC137,CALL,R$ 137.00,20/03/2026,0.0%,41224,4.07
BOVAA147W4,CALL,R$ 147.00,23/01/2026,0.0%,41210,9.56
BOVAN181,PUT,R$ 181.00,20/02/2026,24.0%,41125,12.72
BOVAD131,CALL,R$ 131.00,17/04/2026,0.0%,40500,2.77
BOVAN700,PUT,R$ 70.00,20/02/2026,49.8%,40202,0
BOVAN154W2,PUT,R$ 154.00,13/02/2026,16.7%,40000,0
BOVAC3,CALL,R$ 141.00,20/03/2026,0.0%,39889,-3.3
BOVAP8,PUT,R$ 145.00,17/04/2026,19.6%,39754,-21.05
BOVAQ158,PUT,R$ 158.00,15/05/2026,18.6%,39648,-5.26
BOVAN148W1,PUT,R$ 148.00,06/02/2026,22.9%,39600,0
BOVAA145W4,CALL,R$ 145.00,23/01/2026,0.0%,39550,7.56
BOVAB138W1,CALL,R$ 138.00,06/02/2026,0.0%,39202,12.68
BOVAU135,PUT,R$ 135.00,18/09/2026,25.2%,39096,-65.72
BOVAF180,CALL,R$ 180.00,19/06/2026,15.1%,38928,7.57
BOVAM168W5,PUT,R$ 168.00,30/01/2026,16.9%,38708,-18.27
BOVAN193,PUT,R$ 193.00,20/02/2026,37.5%,38558,-11.22
BOVAN151W1,PUT,R$ 151.00,06/02/2026,20.7%,38500,-25
BOVAO171,PUT,R$ 171.00,20/03/2026,17.3%,38497,-8.32
BOVAB173W1,CALL,R$ 173.00,06/02/2026,17.2%,38096,44.44
BOVAA134W5,CALL,R$ 134.00,30/01/2026,0.0%,37781,1.77
BOVAD164,CALL,R$ 164.00,17/04/2026,14.7%,37342,5.71
BOVAX31,PUT,R$ 122.00,18/12/2026,26.1%,37233,-7.4
BOVAS135,PUT,R$ 135.00,17/07/2026,23.8%,37206,-5.71
BOVAP163,PUT,R$ 163.00,17/04/2026,18.1%,36978,-3.49
BOVAN167W1,PUT,R$ 167.00,06/02/2026,16.3%,36650,-18.34
BOVAR155,PUT,R$ 155.00,19/06/2026,21.7%,36397,-24.66
BOVAL145,CALL,R$ 145.00,18/12/2026,0.0%,36313,3.39
BOVAC151,CALL,R$ 151.00,20/03/2026,0.0%,36201,8
BOVAM170W4,PUT,R$ 170.00,23/01/2026,23.2%,36100,-15.48
BOVAR400,PUT,R$ 40.00,19/06/2026,66.4%,36000,0
BOVAC149,CALL,R$ 149.00,20/03/2026,0.0%,35880,6.78
BOVAD163,CALL,R$ 163.00,17/04/2026,15.7%,35556,12.2
BOVAX145,PUT,R$ 145.00,18/12/2026,27.8%,35387,10.36
BOVAN189,PUT,R$ 189.00,20/02/2026,34.0%,35005,-12.23
BOVAO127,PUT,R$ 127.00,20/03/2026,28.5%,35000,-20
BOVAA135W5,CALL,R$ 135.00,30/01/2026,0.0%,34553,3.57
BOVAN750,PUT,R$ 75.00,20/02/2026,52.6%,34500,0
BOVAB240,CALL,R$ 240.00,20/02/2026,34.9%,34500,0
BOVAD139,CALL,R$ 139.00,17/04/2026,0.0%,34391,-0.25
BOVAT5,PUT,R$ 125.00,21/08/2026,24.5%,34390,11.11
BOVAU150,PUT,R$ 150.00,18/09/2026,23.1%,34176,-19.64
BOVAN174,PUT,R$ 174.00,20/02/2026,18.9%,34110,-9.04
BOVAK150,CALL,R$ 150.00,19/11/2026,0.0%,34029,-0.45
BOVAE133,CALL,R$ 133.00,15/05/2026,0.0%,34015,0.18
BOVAO124,PUT,R$ 124.00,20/03/2026,29.8%,34000,0
BOVAM171W4,PUT,R$ 171.00,23/01/2026,23.7%,33380,-0.63
BOVAR144,PUT,R$ 145.00,19/06/2026,22.5%,33377,2.17
BOVAO159,PUT,R$ 159.00,19/03/2027,25.0%,33234,10.76
BOVAA169W5,CALL,R$ 169.00,30/01/2026,16.3%,33185,0
BOVAU29,PUT,R$ 150.00,17/09/2027,26.6%,33140,-8.97
BOVAX109,PUT,R$ 110.00,18/12/2026,29.2%,33061,6.38
BOVAB164W1,CALL,R$ 164.00,06/02/2026,14.6%,32890,0
BOVAF135,CALL,R$ 135.00,19/06/2026,0.0%,32564,0
BOVAB850,CALL,R$ 85.00,20/02/2026,0.0%,32350,2.05
BOVAP150,PUT,R$ 150.00,16/04/2027,26.6%,32236,1.14
BOVAM146W5,PUT,R$ 146.00,30/01/2026,28.0%,32200,50
BOVAW125,PUT,R$ 125.00,19/11/2026,15.0%,32000,-98.83
BOVAC181,CALL,R$ 181.00,20/03/2026,16.6%,31787,30
BOVAX115,PUT,R$ 115.00,18/12/2026,29.4%,31507,28.04
BOVAD80,CALL,R$ 80.00,17/04/2026,0.0%,31480,0.79
BOVAS151,PUT,R$ 151.00,17/07/2026,20.7%,30984,-19.31
BOVAG190,CALL,R$ 190.00,16/07/2027,14.0%,30913,-0.39
BOVAU128,PUT,R$ 128.00,18/09/2026,26.1%,30880,-23.36
BOVAC128,CALL,R$ 128.00,20/03/2026,0.0%,30834,-1.76
BOVAG151,CALL,R$ 151.00,17/07/2026,12.2%,30803,6.51
BOVAB108,CALL,R$ 108.00,20/02/2026,0.0%,30605,6.63
BOVAE158,CALL,R$ 158.00,15/05/2026,15.8%,30157,12.9
